retail_summary_key,retailer_product_key,brand_key,region_key,retailer_key,product_key,week_end_date,month_start_date,date_key,last_year_date,fisc_ly_date,greg_ly_date,gross_sales_ty,gross_sales_ly,gross_sales_fisc_ly,gross_sales_greg_ly,full_size_units_sold_ty,full_size_units_sold_ly,full_size_units_sold_fisc_ly,full_size_units_sold_greg_ly,oos_within_month_ty,oos_within_month_ly,oos_within_month_fisc_ly,oos_within_month_greg_ly,oos_percent_month_ty,oos_percent_month_ly,oos_percent_month_fisc_ly,oos_percent_month_greg_ly,oos_within_retail_month_ty,oos_within_retail_month_ly,oos_within_retail_month_fisc_ly,oos_within_retail_month_greg_ly,oos_percent_retail_month_ty,oos_percent_retail_month_ly,oos_percent_retail_month_fisc_ly,oos_percent_retail_month_greg_ly,unit_price_ty,unit_price_ly,unit_price_fisc_ly,unit_price_greg_ly,selling_price_ty,selling_price_ly,selling_price_fisc_ly,selling_price_greg_ly,health_score_ty,health_score_ly,health_score_fisc_ly,health_score_greg_ly,product_title_score_ty,product_title_score_ly,product_title_score_fisc_ly,product_title_score_greg_ly,product_description_score_ty,product_description_score_ly,product_description_score_fisc_ly,product_description_score_greg_ly,gallery_image_score_ty,gallery_image_score_ly,gallery_image_score_fisc_ly,gallery_image_score_greg_ly,keyword_analysis_score_ty,keyword_analysis_score_ly,keyword_analysis_score_fisc_ly,keyword_analysis_score_greg_ly,rating_score_ty,rating_score_ly,rating_score_fisc_ly,rating_score_greg_ly,review_score_ty,review_score_ly,review_score_fisc_ly,review_score_greg_ly,emerch_record_count_ty,emerch_record_count_ly,emerch_record_count_fisc_ly,emerch_record_count_greg_ly,sponsored_product_spend_ty,sponsored_product_spend_ly,sponsored_product_spend_fisc_ly,sponsored_product_spend_greg_ly,sponsored_product_sales_revenue_ty,sponsored_product_sales_revenue_ly,sponsored_product_sales_revenue_fisc_ly,sponsored_product_sales_revenue_greg_ly,sponsored_product_number_of_impressions_ty,sponsored_product_number_of_impressions_ly,sponsored_product_number_of_impressions_fisc_ly,sponsored_product_number_of_impressions_greg_ly,sponsored_product_number_of_clicks_ty,sponsored_product_number_of_clicks_ly,sponsored_product_number_of_clicks_fisc_ly,sponsored_product_number_of_clicks_greg_ly,sponsored_product_units_ty,sponsored_product_units_ly,sponsored_product_units_fisc_ly,sponsored_product_units_greg_ly,revenue_ty,revenue_ly,revenue_fisc_ly,revenue_greg_ly,units_ty,units_ly,units_fisc_ly,units_greg_ly,unit_conversion_ty,unit_conversion_ly,unit_conversion_fisc_ly,unit_conversion_greg_ly,traffic_conversion_rate_ty,traffic_conversion_rate_ly,traffic_conversion_rate_fisc_ly,traffic_conversion_rate_greg_ly,browse_traffic_ty,browse_traffic_ly,browse_traffic_fisc_ly,browse_traffic_greg_ly,pptraffic_ty,pptraffic_ly,pptraffic_fisc_ly,pptraffic_greg_ly,record_created_date,record_updated_date
be365592-67c0-47ad-82c8-bac145fa2a3a,b00ac8cb-357f-4479-b157-03e707f09c52,304,103,202,PROD_1028,2023-12-15,2023-12-01,2023-12-15,2022-12-15,2022-12-15,2022-12-15,115.3,115.13662779304505,123.94699896283147,115.41361977932434,2,2,1,2,5,4,0,5,0.09464086144027177,0.05416635354086317,0.0019371622833829205,0.006687655896910227,1,3,2,4,0.019458825787628354,0.026132682975437783,0.0702518943843302,0.05171498732032237,23.08839027552201,37.855494249239015,11.25464639499993,34.28444639161844,24.88676334421655,11.388729524164539,33.03848115291075,30.322966177385595,95,87,74,94,80,73,63,51,85,50,52,50,58,63,91,69,77,83,99,72,76,77,53,77,94,84,64,67,1,1,1,1,89.11503140678506,83.69517849897133,89.75170514812709,52.55434179883598,81.42608431278143,456.9598228289559,2.857244457385111,389.85615493685134,232,293,302,189,35,82,78,20,8.97722408260585,22.54914096333612,22.7754478680621,27.99266549482109,115.3,130.0008658630045,113.81677361905365,123.23442919447743,2,2,2,2,0.04698850919652812,0.021471268368329167,0.04015523867896391,0.09974929357197904,0.015308415341442751,0.046783927650330376,0.05163341761013069,0.04131371797403873,59.770705697812346,79.32017491221254,42.54452716262714,73.8954535897156,988.8364200168029,809.9145422904974,431.69921425882956,995.5043860885506,2025-11-20 22:10:07.063821,2025-11-20 22:10:07.063822
78c2d2ad-a727-4c60-807e-3c7a6ff1a477,0a5b0cb3-a1d2-4285-abd5-9b96c835aa5c,302,102,205,PROD_1030,2023-06-02,2023-05-01,2023-05-28,2022-05-28,2022-05-28,2022-05-28,474.34,523.1525868418852,534.4390770966431,420.06829901418627,11,12,10,11,1,3,4,1,0.07535667634852622,0.00425828867225535,0.0935875727019588,0.048679830437638474,5,3,5,4,0.04743135331459797,0.024352958195785437,0.07140891337143808,0.02163956333418149,34.558346885834,13.67895676661524,43.40706649195561,27.64098966383362,20.746114371289618,23.478582946394276,12.915699626358093,23.029365356442682,95,84,99,76,60,92,81,88,86,72,83,69,95,51,74,50,68,82,74,93,76,95,98,64,87,78,82,64,1,1,1,1,72.2197536130907,94.75137032739083,65.26543813706617,51.76161250892892,27.079209936694326,52.10002417330084,216.24749506015462,139.49908102730464,321,106,543,915,96,95,22,2,48.80687210291458,28.88800607622695,28.608734621044718,16.531660680039945,474.34,537.3545855890347,426.0110868972662,491.1245202845526,11,11,10,8,0.04221912892737569,0.06153198865517113,0.059530086628756786,0.05300040760145805,0.03589824065940076,0.03684015598539306,0.035072345998229504,0.02842108648265114,77.02448272875681,1.4145999076232707,59.589264404128826,79.09260453869005,891.0535865634453,581.8932726900853,222.047048309241,110.01517305870603,2025-11-20 22:10:07.063843,2025-11-20 22:10:07.063843
5d65ee30-02c3-4a9a-ba92-282a845e83db,0204feaa-0b6f-48cc-83bf-a5b1b9daf7e7,304,103,204,PROD_1017,2023-04-21,2023-04-01,2023-04-18,2022-04-18,2022-04-18,2022-04-18,636.35,627.1379189657798,515.7504103316791,563.5567279794753,17,19,18,16,0,5,0,0,0.0809791921904341,0.019073018977264412,0.05575320793485057,0.07166627451130463,0,4,5,4,0.0519344568060898,0.01563979006858082,0.06647226679343694,0.03979996629986211,44.27946309900284,11.339194307873406,28.117465261409706,15.783277489829262,31.146662018166488,44.131866650398635,32.88458753396266,32.58342791127796,86,97,66,86,55,53,78,54,97,67,53,70,64,50,86,62,93,90,50,87,87,52,83,88,93,97,77,72,1,1,1,1,65.83112500375604,36.49529232121584,65.25213545763248,83.36628704941117,454.86071354693655,341.41586960229824,249.09805521923616,30.284018776292665,654,477,362,64,30,40,92,45,27.86889255832389,16.581481718116226,12.806023355808794,20.76101198914665,636.35,719.6409906970035,544.8835202159705,584.904602411837,17,18,18,18,0.026115428629036513,0.025371493784378946,0.0750244204046227,0.07618277412546276,0.08605136765437156,0.012681883260731613,0.0883253911847071,0.07404848016108313,35.708935209078575,4.048248093817253,28.04352839438543,54.83349260468191,908.9273430098201,410.94885131544703,465.9414257014343,230.9816944523379,2025-11-20 22:10:07.063864,2025-11-20 22:10:07.063865
ef738dd9-abbf-4cfe-b092-ff6c2fdf8861,a8819641-ca73-4945-8d6e-be7b9b68b38a,301,104,203,PROD_1018,2023-04-21,2023-04-01,2023-04-21,2022-04-21,2022-04-21,2022-04-21,713.16,817.9127178948752,589.174032574232,728.2190345503117,30,27,30,33,3,2,4,1,0.05525984323635488,0.09445410498337423,0.08643203956174238,0.0629655697193892,4,2,0,3,0.09366460509833237,0.002637825145201589,0.07623199181756701,0.05289898184321662,11.313602709081731,19.77613164794935,23.070013550228698,20.089360479025412,19.684730380372464,37.776057826608394,25.58126324940567,32.350437634549806,77,73,86,64,71,97,94,56,95,98,71,68,88,76,67,52,55,65,88,76,61,61,67,70,99,70,79,88,1,1,1,1,44.73728168054711,77.5502827237395,24.902946509309544,24.931876918098837,98.97058017785093,70.43955483109754,309.41998038990675,24.52375764525255,465,765,212,553,56,56,65,24,36.08444999545433,24.168702200504892,10.421157231382766,47.1416138777691,713.16,794.5769040888277,818.9474020660159,646.0216884139999,30,32,33,33,0.03264950080860694,0.06037038870177505,0.08504552998811024,0.0742180019907712,0.02803136924476199,0.0717192076404782,0.034315210145474645,0.04376235001162287,32.74857275083482,8.529494620184519,40.80535666351479,55.49027944333601,261.3684946062449,805.9949021341373,657.4446700862039,444.8430370846173,2025-11-20 22:10:07.063886,2025-11-20 22:10:07.063886
1ae33c32-7e37-4811-9bc9-516a65a18d36,33d367cc-c3bd-4732-a782-c8af3cedfd9b,301,101,204,PROD_1023,2023-08-25,2023-08-01,2023-08-21,2022-08-21,2022-08-21,2022-08-21,810.7,800.9003729393398,766.0640034110996,850.768208651797,24,22,23,24,4,4,5,1,0.07755734765768318,0.059133016499811134,0.018382556873326985,0.05766446249498611,3,1,4,1,0.005243934030182751,0.042353756232793485,0.04514877497095964,0.05136074386290173,37.67663503278919,12.742820783366389,27.906552593469844,40.97659005727628,10.42686631978726,34.838133659712646,15.645686196026718,12.59526589885716,69,60,87,65,68,100,99,70,91,69,58,59,66,78,88,95,83,51,98,85,91,97,100,81,88,88,97,51,1,1,1,1,20.000852484371812,94.64753681043454,83.71424604353015,71.33976514907194,107.85983296565854,54.90675564560876,27.537381415311923,143.1191869884646,62,866,267,191,53,21,42,14,34.188801255315994,10.07406053592501,15.913579526987048,27.985134992658338,810.7,917.620489985797,793.413282985404,956.3005338732142,24,21,25,25,0.09913689668744817,0.011858585639329143,0.04280870306561804,0.015048594180189959,0.07220137868069386,0.08583011893297532,0.048723433615219185,0.027860913000057934,33.69262374742134,7.695527258101809,16.754681505228632,81.16445818910067,852.2868386417468,910.039800050385,776.6019208728609,118.2103396795144,2025-11-20 22:10:07.063907,2025-11-20 22:10:07.063907
50ee607c-47da-4ad6-82ac-8e4f330a0bcb,8bbfd1c8-a525-42fb-a665-e1ba122c393f,305,104,208,PROD_1014,2023-10-27,2023-10-01,2023-10-23,2022-10-23,2022-10-23,2022-10-23,172.81,154.209200532513,152.86288723825302,138.46991398152014,4,4,3,3,4,1,1,0,0.05671029223529614,0.015423562568148131,0.08137902494896511,0.025352342716133226,2,4,0,0,0.09680923917055877,0.027056239057107547,0.03227481393895705,0.024234180858982792,39.98927838850072,38.1719732616937,14.01258971792382,23.192255992244664,16.127665862233044,32.25400829630762,13.05174110153093,26.81891009988464,65,52,73,100,89,76,66,84,90,83,97,70,78,78,91,82,72,59,81,78,80,53,97,86,78,51,85,89,1,1,1,1,69.62903220541008,9.632321845164348,19.836022173858392,50.456108118832866,475.1228270182738,465.9375461393684,256.01956971429223,476.06774746655134,720,294,91,998,14,2,6,61,25.450663805677053,45.82240725006029,12.563325274669557,43.28482144132473,172.81,157.87245611556662,145.78810595584704,194.75325359398613,4,4,4,4,0.04945457660878286,0.06873166512739869,0.09733899603651398,0.028525856812452316,0.06556473097977913,0.07255437459168336,0.01314842859065124,0.030634659919534103,30.749735043104543,36.26462560953099,59.295246805559785,74.86650485813153,813.543877200808,291.44916487314856,121.68107719730051,176.43034143964377,2025-11-20 22:10:07.063927,2025-11-20 22:10:07.063927
8b9c592b-0cd0-45cd-84e3-c24b909fc573,57fbef9b-ba28-4008-887d-ba9e24534e10,304,105,209,PROD_1013,2023-10-27,2023-10-01,2023-10-26,2022-10-26,2022-10-26,2022-10-26,672.9,637.5124746553375,598.5670622452454,614.5320474905669,19,16,19,18,5,3,5,5,0.028887144417829615,0.07715923799043635,0.054206857835785896,0.04883897263413354,1,2,3,3,0.0252973100248032,0.08986817129170528,0.07453309256507319,0.09921749446351,19.114949564485006,14.06287025560113,41.93812662561844,17.340720871341382,10.478206227290467,10.232185236890729,42.8919115661122,34.091272445984835,96,85,73,55,88,86,85,71,53,53,80,85,96,50,79,62,60,56,67,75,93,98,55,79,90,100,96,66,1,1,1,1,13.140438797100195,3.1030440655106517,18.52680613805514,15.677298038296538,496.5390685290538,276.1339183596523,143.17571905655552,167.55331990893507,134,853,331,374,6,87,48,2,34.95740175185257,0.8422995890751239,8.724077799028551,41.97499338021643,672.9,672.0098484342595,749.9904612219761,664.9696206372498,19,18,20,20,0.04131378327559345,0.09669042370365531,0.09822521089422852,0.026205641485651944,0.058671980359016995,0.08307789647792545,0.0380505070953485,0.03965433104850044,40.29323864551597,19.357013593168336,51.54695874642626,12.644692892019194,366.73482561817303,385.4642159498064,390.91546770911214,940.2996337805874,2025-11-20 22:10:07.063949,2025-11-20 22:10:07.063949
abb2e5ee-5377-4cf7-9b1b-c05d412c73c5,eb862f3e-22a8-40ab-ad07-72f6fbdb33ad,304,105,204,PROD_1021,2023-12-15,2023-12-01,2023-12-14,2022-12-14,2022-12-14,2022-12-14,464.37,504.2059415196129,519.3349720028884,393.41598544426563,25,27,28,29,3,3,5,5,0.06261150633643303,0.08692030159105968,0.021632869222990705,0.05669986462036595,4,0,5,4,0.02093075034642431,0.022589415813172253,0.050195758973536245,0.046543985800283266,46.8028959669072,21.56159855345127,27.245942590042787,39.01033535013933,12.809188689337475,42.17703016118414,45.26439203124366,26.724407558735916,63,90,97,89,81,74,50,70,86,50,60,99,90,97,76,90,88,82,67,83,76,95,81,72,51,68,62,59,1,1,1,1,3.3404397700815824,73.75394284712962,30.51318422763032,92.7014318586082,71.09104589380372,278.08200898345467,424.33277191279507,428.5074444169098,534,953,415,153,99,16,72,93,34.50027731720043,14.693255294971252,14.407790349660626,17.09504983629577,464.37,509.37495820460356,404.10170162409946,383.5133895402779,25,23,20,23,0.04931641496799767,0.057664079091538825,0.05513623433419695,0.0964800470766018,0.011036211130122257,0.09574536477579577,0.03921486263946081,0.01876937012833261,93.13549447810455,88.33343606240474,75.20085934989905,49.776304065234655,393.43338111186426,169.19368233941253,578.3164856181447,151.80092403529162,2025-11-20 22:10:07.063972,2025-11-20 22:10:07.063972
c15076fc-d2a1-44d3-9701-2ba840563d2d,4f03bf6a-cf6d-459a-9101-c2659e2d06f8,304,105,204,PROD_1027,2023-05-26,2023-05-01,2023-05-26,2022-05-26,2022-05-26,2022-05-26,100.41,101.7148149990776,119.33796210364393,86.53181855162138,2,2,1,1,0,3,0,1,0.04834182108503221,0.0667931357359388,0.07760835283330042,0.07772529874011092,5,0,2,5,0.08606078827101887,0.0408967476947108,0.03163139719503371,0.020793366380104084,25.337229800693514,41.70494211768917,37.563838304368986,16.056485757592686,13.63729007756926,13.641822923628265,14.555125213268155,19.62665049971822,58,51,65,77,66,61,94,85,98,50,67,51,51,97,83,59,89,78,75,60,76,98,67,91,62,60,89,70,1,1,1,1,4.3937605348710385,29.582076471949172,43.508696603323635,26.956867841249966,131.0174692050549,347.30955635548105,296.9233387325443,94.97035998662135,30,99,298,697,72,66,30,9,48.037597781324806,22.239644603028964,45.55121997381249,13.355945403300346,100.41,89.65185515113764,112.91843681709034,109.43465883904211,2,1,2,2,0.06718700331583591,0.04084824540756885,0.09502083867383532,0.014386136974168984,0.08624947268770158,0.05410764550548118,0.08842270309901855,0.05171165949539297,63.46563898758355,17.087461071412147,72.57146607994927,44.079143525313405,137.81206344051546,387.57964498632043,976.0099001813977,278.64065960312325,2025-11-20 22:10:07.063994,2025-11-20 22:10:07.063994
7ae9755e-9ffd-4eb9-a9b7-5a7f4313fbbc,3bb56f65-b2b3-4f64-a5d2-fb924c2f45a5,305,102,208,PROD_1001,2023-01-13,2023-01-01,2023-01-08,2022-01-08,2022-01-08,2022-01-08,380.27,323.78221426286126,431.29685100872615,317.8644615866055,7,7,5,7,4,2,1,3,0.04157707797969376,0.004159640002098242,0.016036290636992568,0.01276863312036296,1,2,3,3,0.017829525784470123,0.09720534740059932,0.04684153007714045,0.08578899140668558,32.57870189094558,12.700657557854452,19.344444310291248,38.67230607619207,39.016071201118834,17.802191433662912,10.384199296030584,27.84442593199056,53,61,95,92,96,69,78,89,92,81,51,60,54,74,60,57,67,53,98,61,94,52,100,84,72,96,83,97,1,1,1,1,44.785034617756935,63.6796962825821,15.6935547056964,13.239038698646011,368.62172341822424,138.36773209820862,319.59938074139626,263.739769211167,164,935,139,617,84,39,56,89,40.13454379577641,42.32010194920878,44.56984866787824,19.44035332276429,380.27,383.1428720989258,357.84092478126104,385.3907196799812,7,6,7,6,0.07254404875148147,0.022867234627981327,0.03989593044916072,0.025838111280621988,0.05619138381311238,0.03733290462751315,0.036563337480629725,0.09282458908043428,99.93560287613109,3.706944384093225,50.387579896600684,41.317324854249705,787.4066977538812,177.49150218113942,398.47386811155235,257.7639000240068,2025-11-20 22:10:07.064015,2025-11-20 22:10:07.064015
756e2d60-77e7-42cb-87c5-bf6f49d2acc5,155d5e4b-a472-4a53-b789-436159fbbdb5,301,102,206,PROD_1010,2023-11-03,2023-10-01,2023-10-29,2022-10-29,2022-10-29,2022-10-29,460.03,448.57990817243336,433.2357872521103,501.5285039702482,11,10,11,11,5,0,5,5,0.038812793399259464,0.0003597832399697021,0.05999934202691514,0.02345631126622899,5,2,0,2,0.003199137368351146,0.038775933081913606,0.018779735095972985,0.03542653993464993,30.799275432266214,27.594856779680125,13.991563896383896,42.21643271265337,37.60372277981712,18.605532454726426,46.179740300676336,26.406535176894064,98,53,75,53,68,100,78,74,94,92,95,70,59,92,66,86,76,75,55,52,56,54,84,83,57,58,90,87,1,1,1,1,52.86112789063295,59.605126974908416,20.7901801139193,68.94334009589974,45.173871641228715,112.28644397002435,328.4726629767391,319.8787883168324,680,531,146,70,74,41,60,38,38.01259768306588,21.3504637897815,36.838725267910576,7.417033080656454,460.03,495.6317884095392,496.07975434823715,512.5300243724056,11,12,10,11,0.04355455773259016,0.050536849394552955,0.08360076089293518,0.09248534384592848,0.08249384961587418,0.02536556073620563,0.09914132080312736,0.012513205712806487,79.31191432367426,91.81477364277339,80.49387165265769,71.6500865965449,163.15503493055152,578.3260739621695,372.43016176941694,759.3411513240733,2025-11-20 22:10:07.064037,2025-11-20 22:10:07.064037
a57be26e-7e9d-426c-9262-c91f3e5bf1cf,08db2df4-4424-4d02-8b90-60cc2fc4baa7,303,103,205,PROD_1046,2023-07-21,2023-07-01,2023-07-16,2022-07-16,2022-07-16,2022-07-16,410.74,385.5265201347047,393.1538481262699,450.75577640647776,11,12,9,8,0,3,1,0,0.08868636345008653,0.09495020233964283,0.060472632607255265,0.09675464199829503,1,1,4,2,0.09730237593719154,0.09609244584098137,0.028472659286657244,0.09213132889611665,15.318733148002828,47.49531661315687,37.18545009732392,17.53718345578426,12.36354607710005,21.266055607413193,37.99360432802651,28.128958279718116,58,51,88,95,53,52,93,57,71,100,73,76,64,86,84,70,57,66,92,90,88,76,91,72,88,83,56,65,1,1,1,1,48.65187301052385,47.84987803180606,51.138901371853294,40.394233131000476,0.21859422460462907,320.3427940835047,101.27347102048911,5.6985033567488745,625,218,169,863,47,4,17,92,32.65751667183466,36.79414191421658,5.872588360273961,1.3628581067971157,410.74,411.00224422949805,374.81108366573653,404.12431001791316,11,10,11,12,0.04952022156241098,0.08300357990582949,0.02530492894077728,0.0466792883124467,0.051038560065891664,0.09899740817336256,0.07147765899291099,0.051580688462423314,10.358190395421818,78.56348618649449,13.17050427763926,77.28213328637577,881.3082005248934,941.9768519195478,611.6294484411789,735.2829562802849,2025-11-20 22:10:07.064064,2025-11-20 22:10:07.064064
7130517a-17e4-411c-9822-ef41c480cb92,11eb9d5b-1e2b-46a4-b783-e718116a1982,304,104,203,PROD_1013,2023-10-27,2023-10-01,2023-10-25,2022-10-25,2022-10-25,2022-10-25,614.07,501.7552396852071,642.6023068001704,507.09821897390026,16,18,16,17,4,4,1,4,0.007555855510415411,0.033867757379064826,0.03583557010292117,0.07463256070389866,1,0,3,1,0.040280890890334056,0.04985845061146165,0.009813265576480767,0.07277345032946378,36.75126990029222,26.53230125729854,21.112444232831763,20.40009037514938,25.697983088881028,19.38183700364002,27.023854559847788,32.71591380001156,78,100,77,85,61,65,53,51,84,72,77,66,89,92,66,78,59,62,68,89,65,58,71,70,70,52,63,65,1,1,1,1,45.18205555115633,9.959829221967098,80.35882838269382,76.84105579166986,354.4888891770037,87.92338743977595,379.02608687918587,430.5940397666626,890,670,495,250,52,72,43,28,40.56404244902146,36.23813251583307,37.46411952537594,42.45068866252642,614.07,576.9448619579116,718.589945844325,551.0424562157397,16,13,15,13,0.02608992175810513,0.01532863183806682,0.030169999925369596,0.08459666789872336,0.02303519262696848,0.07393556650930005,0.09545424560007514,0.09642004871923054,16.50641504291063,56.071521906606336,97.89491260075579,22.728688590027023,179.25291511907693,485.1842939561231,902.1238092535336,461.384189519201,2025-11-20 22:10:07.064089,2025-11-20 22:10:07.064089
d19e3533-39b6-4a63-87bd-a2cad9b466ea,db85ca03-6359-473b-a480-f7f721f47e77,303,102,205,PROD_1022,2023-12-22,2023-12-01,2023-12-18,2022-12-18,2022-12-18,2022-12-18,836.47,816.3965232991687,686.5740520102391,855.297213459585,17,14,15,15,2,3,3,1,0.06309787623423169,0.02724866394175244,0.04126423764502968,0.042047575641322534,5,2,3,2,0.044716641441179185,0.08963882662317486,0.07534110402875566,0.02039145779179781,35.7509479917452,39.74667665501572,33.98167249337599,12.961604661731094,25.4982593476957,10.92762923723583,45.50720075170845,32.618468957422884,91,66,81,73,71,77,83,93,59,67,52,100,79,71,65,95,61,50,50,93,69,96,90,88,88,94,83,70,1,1,1,1,78.42269412302875,62.92670920781936,7.519364481319912,46.25652892410529,120.92671207209233,135.82556695694774,65.12041121010003,468.48371576979514,652,508,28,112,24,28,33,89,8.00862534743501,18.59775687705701,30.813522774981557,44.51408079254773,836.47,769.3205182114376,745.9560598175913,960.7067054703626,17,19,18,15,0.06139031394204254,0.012549894478970964,0.06710409520340152,0.011375237543868641,0.020262340896119047,0.028661242525199256,0.04306353373757455,0.07996844721728752,24.183392282559513,64.47143227206278,51.09961327639583,58.71110427779074,416.35770041767705,243.67459740789445,516.7680154905956,588.5694434064178,2025-11-20 22:10:07.064112,2025-11-20 22:10:07.064112
a1011a42-4df6-4910-bf5e-af6cd2f58ea9,e35647d6-d097-48e8-961f-97aa978d76ca,305,102,202,PROD_1001,2023-10-13,2023-10-01,2023-10-08,2022-10-08,2022-10-08,2022-10-08,480.89,400.68888248506363,397.2039496647066,392.0562194919265,18,17,17,18,0,1,5,2,0.06429791570776827,0.04054130209128409,0.07629289106631146,0.07551732215835062,0,2,0,2,0.09881965326482142,0.09679927308848568,0.008075102376965638,0.08577670893674967,34.18115812028837,29.009030133529482,43.50563606040325,26.47656508343139,19.197883234921495,22.616806250989477,28.585453570958194,13.580482646222315,55,97,62,73,77,73,90,66,98,91,66,88,55,65,96,58,76,80,70,87,79,63,86,56,97,83,91,73,1,1,1,1,26.049409409890078,77.26074098104428,32.41859692387702,13.43395254975983,24.415865261783466,272.79205388703036,434.36670412987627,344.65871180470623,881,72,619,40,34,44,55,69,35.57006546052079,14.191896281727578,31.932833070835,19.543800896452062,480.89,394.4138028402717,494.4797176616753,548.4327557615342,18,17,14,18,0.02989155161786669,0.07929527093349091,0.06374427968933233,0.05553577453207502,0.024512261364256147,0.027796018468843928,0.02547231345242297,0.0775806651490628,6.467887829859597,89.33981472165722,62.548364361487465,5.064513145192384,110.74552603479198,367.634219677694,260.580311141489,748.7770181652447,2025-11-20 22:10:07.064135,2025-11-20 22:10:07.064135
5cab8718-8531-4631-af62-66e92e050eee,e469db0f-2c78-462d-a7ef-685396c97b49,304,103,202,PROD_1006,2023-07-28,2023-07-01,2023-07-25,2022-07-25,2022-07-25,2022-07-25,295.19,250.71147717062635,269.1314506244772,329.2851054827212,6,6,6,5,0,2,3,3,0.08343635491189469,0.06745509987818585,0.048673734066629,0.05845295101197184,1,4,1,2,0.06467239687338115,0.05128642160711368,0.06778699388337074,0.06494782825216065,38.22315740984849,23.395529589044997,13.831147316791409,13.552830427899284,26.295824347494445,20.284389315904257,20.102779823814835,48.651680028745545,58,65,60,77,91,98,71,68,75,56,80,99,75,96,60,98,80,98,90,60,76,58,87,87,50,78,81,93,1,1,1,1,12.740392502694764,27.681997208081143,10.814483790698226,60.81229664432919,188.4429801355982,296.7940273614143,111.3729076107875,445.2400874354389,50,277,213,68,43,1,30,49,32.83394327190862,31.703319104561885,27.40981890708472,34.16173668125806,295.19,326.0647000747074,286.53177536818373,334.44510332689833,6,5,6,7,0.05309150522171267,0.03353034001230915,0.08876859553596639,0.08240860459293108,0.06467289253188939,0.01419093781681173,0.02237886355318161,0.050866576668123976,69.03736698585165,18.313620929033124,68.88797780898975,18.187589340253997,862.498329267154,240.62798443634546,952.8590072634563,447.9813513988995,2025-11-20 22:10:07.064158,2025-11-20 22:10:07.064159
b13812a7-33f4-46b5-8283-f8c51d0eb09d,7d6067bd-faaa-4738-84f8-7b365d662f00,304,103,203,PROD_1003,2023-11-10,2023-11-01,2023-11-10,2022-11-10,2022-11-10,2022-11-10,697.08,666.0575305349914,782.3547938289215,828.5232531710574,25,29,24,24,5,1,2,0,0.002309222942692013,0.05330060949364368,0.05999722546550597,0.08447988329044365,5,1,2,2,0.0371045786260154,0.0782200427668639,0.04811028066697113,0.060022624192137025,16.99344737866938,33.014660090543394,16.84411918887053,31.080639231729812,36.730964663723285,28.883345422435976,32.05732713334547,23.27551939961984,75,93,97,95,52,51,100,84,69,59,88,75,64,83,59,58,80,89,74,82,98,73,87,66,66,84,53,58,1,1,1,1,72.86018621176004,80.0398419071254,4.2691737232716465,24.70658100042803,103.0511636239544,398.7534718866029,75.74851156887851,422.85064957487344,425,479,184,462,59,65,46,83,37.660665512170134,25.659986039746226,43.01475627527916,31.990038479062267,697.08,654.8921661728992,658.1798850352174,562.5315291031781,25,28,28,23,0.09745281258099348,0.041315866849235244,0.03848764121443129,0.018817828804168615,0.02991931424632774,0.0735537686285819,0.08057568548588728,0.08099866713430097,40.912026591056616,70.18220789792787,61.124790173767295,56.84491150272759,241.0240328391548,607.631891383545,802.7215646313076,284.6711855721868,2025-11-20 22:10:07.064182,2025-11-20 22:10:07.064183
f6ae34de-b545-4695-89d9-4b3c2e27c8ba,1e7f1786-e5be-4aa0-b00a-fdf86a17eb1b,301,101,210,PROD_1002,2023-07-21,2023-07-01,2023-07-18,2022-07-18,2022-07-18,2022-07-18,682.78,784.3009405927182,777.9688801351197,673.829708410528,21,17,22,21,1,4,0,4,0.014162647719939615,0.09543987509116934,0.08519263752830164,0.016880921877217014,5,5,3,4,0.012055154748466535,0.00912706707075559,0.02594444907935305,0.03908156988191711,38.72968449031433,20.08202678431907,16.00492751663569,15.977800919461412,45.90987368698413,11.271598573765056,13.435626857774249,43.969165013069265,61,59,67,86,66,97,77,68,70,75,83,75,100,97,69,98,52,77,80,88,98,87,61,54,72,88,86,88,1,1,1,1,10.220115509718442,3.3809280474272785,24.538425461991963,0.024852569906452793,301.4357949077777,466.99244889109104,477.1480064067697,220.61477265741297,859,861,488,17,1,17,5,16,45.91474729047436,47.0439947002325,42.871096975819526,27.296686887644977,682.78,737.3693364571521,754.7607933739325,645.5500838078973,21,22,21,19,0.08090569143962213,0.03948880206113545,0.017884534801776885,0.028309094117268105,0.09353416304628173,0.03091584830618136,0.01851748932837625,0.044524210248629015,50.68199407338837,78.60577177326395,91.91681439474952,15.819910066086484,304.5542235549447,126.89696667907103,209.48794341082322,985.4833845526009,2025-11-20 22:10:07.064210,2025-11-20 22:10:07.064211
